drug_id,input_drug_name,molecule_chembl_id,preferred_name,canonical_smiles,standard_inchikey,target_chembl_id,target_name,target_type,target_class,receptor_subtype,assay_chembl_id,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,organism,document_chembl_id,reference,source,src_id,activity_id,record_id,api_retrieved_at,chembl_version
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111343,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL881126,F,Cl - current change,=,1.0,,,Rattus norvegicus,CHEMBL1129651,CHEMBL1129651 J Med Chem 1996,LITERATURE,1,1161714,239431,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL654251,B,IC50,=,14.1,nM,7.85,Homo sapiens,CHEMBL1128050,CHEMBL1128050 Bioorg Med Chem Lett 1995,LITERATURE,1,1176073,141497,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL654259,B,Log IC50,=,-7.85,nM,,Homo sapiens,CHEMBL1128050,CHEMBL1128050 Bioorg Med Chem Lett 1995,LITERATURE,1,1176074,141497,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL731153,F,ED50,=,0.7,mg.kg-1,,Rattus norvegicus,CHEMBL1124397,CHEMBL1124397 J Med Chem 1989,LITERATURE,1,1279107,266861,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL652557,B,IC50,=,6.0,nM,8.22,Rattus norvegicus,CHEMBL1121835,CHEMBL1121835 J Med Chem 1981,LITERATURE,1,1296375,304714,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL652560,B,Inhibition,,,%,,Rattus norvegicus,CHEMBL1121835,CHEMBL1121835 J Med Chem 1981,LITERATURE,1,1296376,304714,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL653042,B,IC50,=,4.0,nM,8.4,Rattus norvegicus,CHEMBL1125732,CHEMBL1125732 J Med Chem 1991,LITERATURE,1,1302881,182609,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL829006,B,Ki,=,13.0,nM,7.89,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412501,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL829005,B,Ki,=,6.6,nM,8.18,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412502,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL830420,B,Ki,=,33.0,nM,7.48,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412503,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL830421,B,Ki,=,11.0,nM,7.96,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412504,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL836221,B,Efficacy,=,103.0,%,,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412505,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL836222,B,Efficacy,=,138.0,%,,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412506,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL836223,B,Efficacy,=,118.0,%,,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412598,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL836224,B,Efficacy,=,106.0,%,,Homo sapiens,CHEMBL1142695,CHEMBL1142695 J Med Chem 2005,LITERATURE,1,1412599,363168,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL839964,B,Ki,=,10.0,nM,8.0,Homo sapiens,CHEMBL1144412,CHEMBL1144412 J Med Chem 2005,LITERATURE,1,1505239,389639,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL857664,B,IC50,=,12.0,nM,7.92,Homo sapiens,CHEMBL1140374,CHEMBL1140374 J Med Chem 2005,LITERATURE,1,1611107,403321,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL864002,B,Ki,=,13.0,nM,7.89,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667045,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL864003,B,Ki,=,6.6,nM,8.18,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667046,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL864004,B,Ki,=,33.0,nM,7.48,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667047,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL864005,B,Ki,=,11.0,nM,7.96,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667048,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL864006,F,Efficacy,=,103.0,%,,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667049,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL864007,F,Efficacy,=,118.0,%,,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667050,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL864008,F,Efficacy,=,106.0,%,,Homo sapiens,CHEMBL1148587,CHEMBL1148587 J Med Chem 2006,LITERATURE,1,1667051,417849,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL853068,B,Ki,=,13.0,nM,7.89,Homo sapiens,CHEMBL1149444,CHEMBL1149444 J Med Chem 2006,LITERATURE,1,1679889,426607,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL853070,B,Ki,=,33.0,nM,7.48,Homo sapiens,CHEMBL1149444,CHEMBL1149444 J Med Chem 2006,LITERATURE,1,1679890,426607,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL853073,F,Efficacy,=,0.8,%,,Homo sapiens,CHEMBL1149444,CHEMBL1149444 J Med Chem 2006,LITERATURE,1,1679913,426607,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL859118,F,Efficacy,=,0.93,%,,Homo sapiens,CHEMBL1149444,CHEMBL1149444 J Med Chem 2006,LITERATURE,1,1681580,426607,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL862013,B,Ki,=,6.8,nM,8.17,Rattus norvegicus,CHEMBL1138158,CHEMBL1138158 J Med Chem 2006,LITERATURE,1,1689389,431122,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL859938,B,Ki,=,10.0,nM,8.0,Bos taurus,CHEMBL1146100,CHEMBL1146100 J Med Chem 2006,LITERATURE,1,1700854,449763,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111339,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL861816,B,Ki,=,14.0,nM,7.85,Homo sapiens,CHEMBL1146066,CHEMBL1146066 J Med Chem 2006,LITERATURE,1,1701383,444333,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL917148,F,Activity,=,72.0,%,,Rattus norvegicus,CHEMBL1142972,CHEMBL1142972 J Med Chem 2007,LITERATURE,1,1825792,627636,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL919087,B,Ki,=,14.0,nM,7.85,Homo sapiens,CHEMBL1139460,CHEMBL1139460 J Med Chem 2005,LITERATURE,1,1844027,630949,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL919088,B,Ki,=,20.0,nM,7.7,Homo sapiens,CHEMBL1139460,CHEMBL1139460 J Med Chem 2005,LITERATURE,1,1844028,630949,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL919089,B,Ki,=,15.0,nM,7.82,Homo sapiens,CHEMBL1139460,CHEMBL1139460 J Med Chem 2005,LITERATURE,1,1844029,630949,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL919090,B,Efficacy,=,157.0,%,,Homo sapiens,CHEMBL1139460,CHEMBL1139460 J Med Chem 2005,LITERATURE,1,1844030,630949,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL919091,B,Efficacy,=,115.0,%,,Homo sapiens,CHEMBL1139460,CHEMBL1139460 J Med Chem 2005,LITERATURE,1,1844031,630949,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL919092,B,Efficacy,=,211.0,%,,Homo sapiens,CHEMBL1139460,CHEMBL1139460 J Med Chem 2005,LITERATURE,1,1844032,630949,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL904137,B,Ki,=,12.0,nM,7.92,Rattus norvegicus,CHEMBL1142927,CHEMBL1142927 Bioorg Med Chem 2007,LITERATURE,1,1876208,637353,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2111343,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL904138,B,Ki,=,14.0,nM,7.85,Rattus norvegicus,CHEMBL1142927,CHEMBL1142927 Bioorg Med Chem 2007,LITERATURE,1,1876211,637353,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL904139,B,Ki,=,9.8,nM,8.01,Rattus norvegicus,CHEMBL1142927,CHEMBL1142927 Bioorg Med Chem 2007,LITERATURE,1,1876214,637353,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL960055,B,Activity,=,345.0,%,,Homo sapiens,CHEMBL1153371,CHEMBL1153371 J Med Chem 2009,LITERATURE,1,2278236,753846,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL960056,B,Activity,=,508.0,%,,Homo sapiens,CHEMBL1153371,CHEMBL1153371 J Med Chem 2009,LITERATURE,1,2278237,753846,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL960058,B,Activity,=,420.0,%,,Homo sapiens,CHEMBL1153371,CHEMBL1153371 J Med Chem 2009,LITERATURE,1,2278239,753846,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL954625,B,Ki,=,11.0,nM,7.96,Rattus norvegicus,CHEMBL1136986,CHEMBL1136986 J Med Chem 2009,LITERATURE,1,2633954,785536,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL954630,F,Activity,=,71.0,%,,Rattus norvegicus,CHEMBL1136986,CHEMBL1136986 J Med Chem 2009,LITERATURE,1,2633999,785536,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL1638614,B,EC50,=,35.0,nM,7.46,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118861,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL1638613,B,EC50,=,85.0,nM,7.07,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118869,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL1638610,B,Activity,=,207.0,%,,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118875,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL1638608,B,Activity,=,192.0,%,,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118876,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL1638611,B,Activity,=,153.0,%,,Homo sapiens,CHEMBL1629416,CHEMBL1629416 Bioorg Med Chem 2010,LITERATURE,1,5118878,1314947,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
