drug,adverse_event_term,phenotype_axis,report_count,total_drug_reports,background_event_reports,background_total,generic_only_total,role_cod,suspect_status,sex,age,country,report_date_quarter,seriousness,source_dataset,query,retrieval_date,a,b,c,d,ROR,logROR,CI95_low,CI95_high,zero_cell_corrected,unstable_signal,estimable
clonazepam,Somnolence,C3,5617,155429,193065,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SOMNOLENCE%22&limit=1,2026-09-20T01:54:21.029602+00:00,5617,149812,187448,19675655,3.935557027236169,1.370052428963218,3.8306296087316665,4.043358585054199,False,False,True
clonazepam,Sedation,C3,1253,155429,24810,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SEDATION%22&limit=1,2026-09-20T01:54:23.311503+00:00,1253,154176,23557,19839546,6.844568035832739,1.9234553502235805,6.465048734225199,7.246366349743802,False,False,True
clonazepam,Dizziness,C4,7283,155429,477766,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22DIZZINESS%22&limit=1,2026-09-20T01:54:25.430399+00:00,7283,148146,470483,19392620,2.026342866954023,0.7062326249503901,1.97887984361415,2.074944281081912,False,False,True
clonazepam,Vertigo,C4,984,155429,58684,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22VERTIGO%22&limit=1,2026-09-20T01:54:28.801195+00:00,984,154445,57700,19805403,2.1869009643912602,0.7824854568975752,2.0529418573267715,2.329601206671766,False,False,True
clonazepam,Muscular weakness,C5,1833,155429,109349,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MUSCULAR+WEAKNESS%22&limit=1,2026-09-20T01:54:32.131366+00:00,1833,153596,107516,19755587,2.1928019008118396,0.7851801328483834,2.093295187309519,2.297038757531448,False,False,True
clonazepam,Hypotonia,C5,238,155429,9684,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22HYPOTONIA%22&limit=1,2026-09-20T01:54:33.082249+00:00,238,155191,9446,19853657,3.2233168522341815,1.1704109077232712,2.8339612370005782,3.6661657168230177,False,False,True
clonazepam,Amnesia,C6,1776,155429,63053,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22AMNESIA%22&limit=1,2026-09-20T01:54:35.394393+00:00,1776,153653,61277,19801826,3.7351638906795204,1.3177916973221002,3.5620901976777444,3.916646832618564,False,False,True
clonazepam,Memory impairment,C6,2975,155429,132715,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MEMORY+IMPAIRMENT%22&limit=1,2026-09-20T01:54:39.493450+00:00,2975,152454,129740,19733363,2.9680783274079587,1.087914715593012,2.861147570382673,3.079005448310579,False,False,True
clonazepam,Cognitive disorder,C6,1186,155429,44588,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COGNITIVE+DISORDER%22&limit=1,2026-09-20T01:54:41.383077+00:00,1186,154243,43402,19819701,3.511289042729361,1.2559832186993418,3.31374977605068,3.720604021069185,False,False,True
midazolam,Ataxia,C1,44,24085,11464,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22ATAXIA%22&limit=1,2026-09-20T01:54:34.519552+00:00,44,24041,11420,19983027,3.202545578332283,1.1639459867974793,2.3812513109596303,4.307104476579765,False,False,True
midazolam,Balance disorder,C1,82,24085,83538,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22BALANCE+DISORDER%22&limit=1,2026-09-20T01:54:41.330730+00:00,82,24003,83456,19910991,0.8150488480207236,-0.2045072313156311,0.656108573775674,1.0124919124849554,False,False,True
midazolam,Coordination abnormal,C1,40,24085,13648,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COORDINATION+ABNORMAL%22&limit=1,2026-09-20T01:54:44.044636+00:00,40,24045,13608,19980839,2.442612806259681,0.8930682886215138,1.790423789721769,3.3323715622830075,False,False,True
midazolam,Gait disturbance,C1,170,24085,185496,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22GAIT+DISTURBANCE%22&limit=1,2026-09-20T01:54:47.103914+00:00,170,23915,185326,19809121,0.7598141703176451,-0.2746813883398147,0.6533716274444518,0.8835975563762503,False,False,True
midazolam,Fall,C2,227,24085,319310,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22FALL%22&limit=1,2026-09-20T01:54:48.175231+00:00,227,23858,319083,19675364,0.586693034392832,-0.533253535640263,0.514784191780609,0.6686466330958428,False,False,True
midazolam,Somnolence,C3,488,24085,193065,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SOMNOLENCE%22&limit=1,2026-09-20T01:54:49.053263+00:00,488,23597,192577,19801870,2.126497211672369,0.7544761244820855,1.943957922559056,2.32617709404818,False,False,True
midazolam,Sedation,C3,168,24085,24810,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SEDATION%22&limit=1,2026-09-20T01:54:52.052120+00:00,168,23917,24642,19969805,5.692466049014424,1.739143554777133,4.888486117122196,6.628671728387337,False,False,True
midazolam,Dizziness,C4,237,24085,477766,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22DIZZINESS%22&limit=1,2026-09-20T01:54:54.776076+00:00,237,23848,477529,19516918,0.40617002464652485,-0.9009834271266914,0.35737759207862235,0.4616240429675979,False,False,True
midazolam,Vertigo,C4,19,24085,58684,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22VERTIGO%22&limit=1,2026-09-20T01:54:56.024998+00:00,19,24066,58665,19935782,0.26828963184844895,-1.315688166171837,0.17108522328953157,0.4207220540348125,False,False,True
midazolam,Muscular weakness,C5,99,24085,109349,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MUSCULAR+WEAKNESS%22&limit=1,2026-09-20T01:54:58.637347+00:00,99,23986,109250,19885197,0.75125230488189,-0.2860137250750103,0.6166234209480382,0.9152750388926785,False,False,True
midazolam,Hypotonia,C5,82,24085,9684,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22HYPOTONIA%22&limit=1,2026-09-20T01:55:06.278932+00:00,82,24003,9602,19984845,7.110291566605615,1.9615432509357547,5.719074184002283,8.839935369882369,False,False,True
midazolam,Amnesia,C6,105,24085,63053,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22AMNESIA%22&limit=1,2026-09-20T01:55:12.785185+00:00,105,23980,62948,19931499,1.3864306356788485,0.3267325564622272,1.1443974072577736,1.6796524488419133,False,False,True
midazolam,Memory impairment,C6,160,24085,132715,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MEMORY+IMPAIRMENT%22&limit=1,2026-09-20T01:55:14.732618+00:00,160,23925,132555,19861892,1.0020572584625762,0.002055145204234776,0.8576943136769568,1.1707186735713013,False,False,True
midazolam,Cognitive disorder,C6,174,24085,44588,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COGNITIVE+DISORDER%22&limit=1,2026-09-20T01:55:16.123175+00:00,174,23911,44414,19950033,3.2687013244279757,1.184392757531839,2.815037319701152,3.795476626026213,False,False,True
temazepam,Ataxia,C1,73,36961,11464,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22ATAXIA%22&limit=1,2026-09-20T01:55:21.535469+00:00,73,36888,11391,19970180,3.469427994314429,1.2439897372335924,2.7555818758436557,4.368199222549824,False,False,True
temazepam,Balance disorder,C1,417,36961,83538,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22BALANCE+DISORDER%22&limit=1,2026-09-20T01:55:22.560698+00:00,417,36544,83121,19898450,2.7316714360783148,1.0049136694974763,2.4797206002604133,3.009221617105782,False,False,True
temazepam,Coordination abnormal,C1,118,36961,13648,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COORDINATION+ABNORMAL%22&limit=1,2026-09-20T01:55:23.399737+00:00,118,36843,13530,19968041,4.726772327853127,1.5532425864567792,3.942191817020231,5.667501145656052,False,False,True
temazepam,Gait disturbance,C1,805,36961,185496,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22GAIT+DISTURBANCE%22&limit=1,2026-09-20T01:55:26.322105+00:00,805,36156,184691,19796880,2.386527925062045,0.869839558657473,2.2251931263054616,2.5595600982991265,False,False,True
temazepam,Fall,C2,1636,36961,319310,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22FALL%22&limit=1,2026-09-20T01:55:29.037421+00:00,1636,35325,317674,19663897,2.8667448964815065,1.0531772036892946,2.7277745972646743,3.0127952323273854,False,False,True
temazepam,Somnolence,C3,943,36961,193065,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SOMNOLENCE%22&limit=1,2026-09-20T01:55:30.658932+00:00,943,36018,192122,19789449,2.6967997685538374,0.9920657991151938,2.527557300557738,2.8773745268078437,False,False,True
temazepam,Sedation,C3,202,36961,24810,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SEDATION%22&limit=1,2026-09-20T01:55:33.632246+00:00,202,36759,24608,19956963,4.456622158136065,1.4943911154406138,3.8788689185507286,5.1204311043875785,False,False,True
temazepam,Dizziness,C4,1658,36961,477766,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22DIZZINESS%22&limit=1,2026-09-20T01:55:37.020543+00:00,1658,35303,476108,19505463,1.924082537938048,0.6544492504595727,1.831458660408613,2.021390759632081,False,False,True
temazepam,Vertigo,C4,210,36961,58684,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22VERTIGO%22&limit=1,2026-09-20T01:55:37.951200+00:00,210,36751,58474,19923097,1.9469023976138713,0.6662395955053189,1.6995409715859788,2.2302662949616834,False,False,True
temazepam,Muscular weakness,C5,438,36961,109349,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MUSCULAR+WEAKNESS%22&limit=1,2026-09-20T01:55:39.000969+00:00,438,36523,108911,19872660,2.1882247399624775,0.7830905940758264,1.9911059685941095,2.404858198463851,False,False,True
temazepam,Hypotonia,C5,18,36961,9684,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22HYPOTONIA%22&limit=1,2026-09-20T01:55:40.129048+00:00,18,36943,9666,19971905,1.0067300820918381,0.0067075361900066355,0.6339333378492905,1.5987571526481026,False,False,True
temazepam,Amnesia,C6,376,36961,63053,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22AMNESIA%22&limit=1,2026-09-20T01:55:42.433643+00:00,376,36585,62677,19918894,3.2661927089831586,1.1836249973951887,2.9497649329940154,3.616564388873759,False,False,True
temazepam,Memory impairment,C6,585,36961,132715,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MEMORY+IMPAIRMENT%22&limit=1,2026-09-20T01:55:44.608366+00:00,585,36376,132130,19849441,2.4159490464644433,0.8820921898106189,2.226048843929732,2.6220492919681413,False,False,True
temazepam,Cognitive disorder,C6,209,36961,44588,20018532,36961,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22TEMAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22TEMAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COGNITIVE+DISORDER%22&limit=1,2026-09-20T01:55:48.322565+00:00,209,36752,44379,19937192,2.554769881345104,0.9379621535897371,2.229288544272142,2.92777225424584,False,False,True
zopiclone,Ataxia,C1,127,42339,11464,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOPICLONE%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOPICLONE%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22ATAXIA%22&limit=1,2026-09-20T01:55:11.739426+00:00,127,42212,11337,19964856,5.298291237112157,1.6673843604813676,4.447003520970321,6.3125405457592905,False,False,True
